date,county,region,fips,first_dose_administered,second_dose_administered,single_dose_administered,all_doses_administered,fully_vaccinated,booster_dose_administered,new_first_dose_administered,new_second_dose_administered,new_single_dose_administered,new_all_doses_administered,new_fully_vaccinated,new_booster_dose_administered,current_as_of
2021-09-27,De Kalb,3,18033,22,12,0,67,12,33,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Dearborn,9,18029,28,28,3,95,31,36,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Decatur,9,18031,15,14,1,121,15,91,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Delaware,6,18035,63,38,8,282,46,173,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Dubois,10,18037,24,22,0,119,22,73,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Elkhart,2,18039,90,76,6,411,82,239,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Fayette,6,18041,21,13,1,73,14,38,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Floyd,9,18043,41,41,0,294,41,212,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Fountain,4,18045,3,5,0,9,5,1,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Franklin,9,18047,8,14,1,48,15,25,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Fulton,2,18049,16,7,2,44,9,19,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Gibson,10,18051,19,16,3,97,19,59,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Grant,6,18053,34,35,2,241,37,170,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Greene,7,18055,12,15,0,54,15,27,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Hamilton,5,18057,185,97,12,1399,109,1105,1,0,0,2,0,1,2021-10-19 05:00:00
2021-09-27,Hancock,5,18059,40,27,8,321,35,246,0,1,0,1,1,0,2021-10-19 05:00:00
2021-09-27,Harrison,9,18061,19,30,0,197,30,148,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Hendricks,5,18063,81,73,7,488,80,327,0,0,0,1,0,1,2021-10-19 05:00:00
2021-09-27,Henry,6,18065,36,21,1,254,22,196,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Howard,6,18067,53,31,0,183,31,99,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Huntington,3,18069,9,5,1,42,6,27,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Jackson,8,18071,21,13,0,49,13,15,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Jasper,1,18073,22,9,10,85,19,44,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Jay,6,18075,18,6,0,42,6,18,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Jefferson,9,18077,12,11,9,90,20,58,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Jennings,9,18079,6,13,1,28,14,8,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Johnson,5,18081,87,78,7,538,85,366,2,0,0,2,0,0,2021-10-19 05:00:00
2021-09-27,Knox,10,18083,20,20,3,161,23,118,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Kosciusko,2,18085,26,24,7,119,31,62,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,La Porte,1,18091,54,39,1,206,40,112,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Lagrange,3,18087,14,9,1,52,10,28,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Lake,1,18089,289,139,12,1676,151,1236,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Lawrence,8,18093,18,27,3,123,30,75,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Madison,6,18095,65,39,5,363,44,254,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Marion,5,18097,537,433,38,2951,471,1943,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-27,Marshall,2,18099,26,33,4,158,37,95,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Martin,10,18101,5,4,0,15,4,6,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Miami,3,18103,13,1,0,21,1,7,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Monroe,8,18105,52,35,1,334,36,246,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Montgomery,4,18107,11,18,0,47,18,18,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Morgan,5,18109,44,28,0,152,28,80,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Newton,1,18111,4,4,1,18,5,9,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Noble,3,18113,14,17,0,64,17,33,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Ohio,9,18115,2,4,0,7,4,1,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Orange,8,18117,21,9,1,95,10,64,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Out of State,Out of State,Out of State,348,97,9,632,106,178,3,0,0,4,0,1,2021-10-19 05:00:00
2021-09-27,Owen,7,18119,7,10,1,41,11,23,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Parke,7,18121,8,2,1,24,3,13,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Perry,10,18123,5,11,0,25,11,9,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Pike,10,18125,1,6,0,13,6,6,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Porter,1,18127,81,75,3,453,78,294,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Posey,10,18129,14,26,2,114,28,72,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Pulaski,2,18131,7,2,0,14,2,5,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Putnam,7,18133,10,17,0,37,17,10,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Randolph,6,18135,16,15,0,79,15,48,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Ripley,9,18137,10,13,0,60,13,37,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Rush,6,18139,11,4,2,133,6,116,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Scott,9,18143,18,15,2,70,17,35,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Shelby,5,18145,34,22,11,234,33,167,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Spencer,10,18147,5,3,0,28,3,20,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,St. Joseph,2,18141,117,73,6,504,79,308,0,0,0,1,0,1,2021-10-19 05:00:00
2021-09-27,Starke,2,18149,7,5,1,27,6,14,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Steuben,3,18151,20,5,0,140,5,115,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Sullivan,7,18153,14,14,0,77,14,49,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Switzerland,9,18155,1,1,0,3,1,1,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Tippecanoe,4,18157,76,50,0,422,50,296,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Tipton,6,18159,8,4,0,27,4,15,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Union,6,18161,1,3,1,9,4,4,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Unknown,Unknown,Unknown,1,1,0,7,1,5,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Vanderburgh,10,18163,118,109,8,1052,117,817,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-27,Vermillion,7,18165,7,7,0,24,7,10,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-27,Vigo,7,18167,48,36,6,284,42,194,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Wabash,3,18169,6,6,1,36,7,23,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Warren,4,18171,2,5,0,9,5,2,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Warrick,10,18173,27,32,3,322,35,260,0,1,0,1,1,0,2021-10-19 05:00:00
2021-09-27,Washington,8,18175,7,21,0,40,21,12,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Wayne,6,18177,36,27,11,205,38,131,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-27,Wells,3,18179,16,11,0,57,11,30,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,White,4,18181,8,9,0,30,9,13,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-27,Whitley,3,18183,9,3,2,48,5,34,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Adams,3,18001,5,13,0,75,13,57,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Allen,3,18003,160,213,3,1506,216,1130,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-28,Bartholomew,8,18005,42,55,2,278,57,179,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Benton,4,18007,6,11,0,22,11,5,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Blackford,6,18009,4,7,0,28,7,17,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Boone,5,18011,29,32,7,250,39,182,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Brown,8,18013,4,6,0,38,6,28,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Carroll,4,18015,10,8,0,27,8,9,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Cass,4,18017,31,29,0,85,29,25,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Clark,9,18019,73,84,5,367,89,205,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Clay,7,18021,10,13,0,61,13,38,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Clinton,4,18023,14,14,2,53,16,23,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Crawford,10,18025,6,2,0,24,2,16,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Daviess,10,18027,15,23,0,54,23,16,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,De Kalb,3,18033,17,15,1,81,16,48,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Dearborn,9,18029,23,56,2,133,58,52,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Decatur,9,18031,11,23,0,104,23,70,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Delaware,6,18035,60,64,15,558,79,419,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Dubois,10,18037,20,48,1,145,49,76,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Elkhart,2,18039,68,78,4,362,82,212,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Fayette,6,18041,23,34,3,109,37,49,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Floyd,9,18043,29,59,8,284,67,188,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Fountain,4,18045,2,3,0,7,3,2,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Franklin,9,18047,6,12,0,40,12,22,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Fulton,2,18049,8,10,3,36,13,15,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Gibson,10,18051,11,20,0,100,20,69,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Grant,6,18053,45,39,6,379,45,289,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Greene,7,18055,19,33,2,149,35,95,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Hamilton,5,18057,158,199,21,1441,220,1063,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Hancock,5,18059,35,63,2,352,65,252,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Harrison,9,18061,27,24,4,159,28,104,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Hendricks,5,18063,91,80,18,591,98,402,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Henry,6,18065,32,43,0,296,43,221,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Howard,6,18067,58,63,1,236,64,114,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Huntington,3,18069,8,12,0,51,12,31,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Jackson,8,18071,35,65,3,141,68,38,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Jasper,1,18073,24,14,6,77,20,33,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Jay,6,18075,12,18,0,54,18,24,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Jefferson,9,18077,14,20,4,79,24,41,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Jennings,9,18079,17,20,1,43,21,5,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Johnson,5,18081,75,111,4,567,115,377,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-28,Knox,10,18083,17,27,4,146,31,98,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Kosciusko,2,18085,22,34,8,126,42,62,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,La Porte,1,18091,59,71,5,220,76,85,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Lagrange,3,18087,9,2,1,31,3,19,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Lake,1,18089,296,325,11,1689,336,1057,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Lawrence,8,18093,23,44,8,162,52,87,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Madison,6,18095,76,60,8,444,68,300,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-28,Marion,5,18097,604,699,61,3531,760,2167,2,0,0,2,0,0,2021-10-19 05:00:00
2021-09-28,Marshall,2,18099,20,19,0,79,19,40,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-28,Martin,10,18101,4,5,0,12,5,3,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Miami,3,18103,12,12,0,53,12,29,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Monroe,8,18105,54,51,1,387,52,281,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Montgomery,4,18107,16,20,0,47,20,11,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Morgan,5,18109,28,58,1,182,59,95,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Newton,1,18111,7,15,0,28,15,6,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Noble,3,18113,19,20,2,82,22,41,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Ohio,9,18115,6,6,0,13,6,1,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Orange,8,18117,19,17,3,148,20,109,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Out of State,Out of State,Out of State,371,163,22,749,185,193,0,1,0,1,1,0,2021-10-19 05:00:00
2021-09-28,Owen,7,18119,12,14,1,55,15,28,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Parke,7,18121,8,10,0,28,10,10,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Perry,10,18123,2,7,0,16,7,7,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Pike,10,18125,11,11,1,38,12,15,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Porter,1,18127,81,77,6,469,83,305,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Posey,10,18129,25,17,1,101,18,58,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Pulaski,2,18131,5,6,0,22,6,11,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Putnam,7,18133,10,23,2,63,25,28,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Randolph,6,18135,12,15,0,76,15,49,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Ripley,9,18137,15,18,0,93,18,60,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-28,Rush,6,18139,12,6,2,122,8,102,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-28,Scott,9,18143,11,6,0,32,6,15,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Shelby,5,18145,22,29,2,160,31,107,0,1,0,1,1,0,2021-10-19 05:00:00
2021-09-28,Spencer,10,18147,9,9,0,32,9,14,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,St. Joseph,2,18141,99,127,6,544,133,312,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Starke,2,18149,9,6,0,30,6,15,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Steuben,3,18151,13,16,0,172,16,143,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Sullivan,7,18153,10,26,0,92,26,56,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Switzerland,9,18155,5,12,0,19,12,2,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Tippecanoe,4,18157,67,107,4,514,111,336,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Tipton,6,18159,7,5,0,27,5,15,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Union,6,18161,6,5,0,27,5,16,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Unknown,Unknown,Unknown,2,1,0,6,1,3,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Vanderburgh,10,18163,108,165,6,971,171,692,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Vermillion,7,18165,5,19,4,54,23,26,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Vigo,7,18167,52,58,4,332,62,218,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-28,Wabash,3,18169,11,14,1,63,15,37,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Warren,4,18171,2,1,0,5,1,2,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Warrick,10,18173,51,51,3,394,54,289,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Washington,8,18175,10,13,0,46,13,23,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Wayne,6,18177,51,42,0,195,42,102,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Wells,3,18179,8,12,0,54,12,34,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,White,4,18181,11,13,0,46,13,22,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-28,Whitley,3,18183,12,38,3,114,41,61,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Adams,3,18001,10,16,2,87,18,59,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Allen,3,18003,150,182,12,1442,194,1098,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Bartholomew,8,18005,57,56,31,336,87,192,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Benton,4,18007,2,1,1,9,2,5,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Blackford,6,18009,4,4,0,20,4,12,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Boone,5,18011,27,68,8,290,76,187,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Brown,8,18013,3,13,0,45,13,29,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Carroll,4,18015,14,8,0,36,8,14,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Cass,4,18017,12,35,0,74,35,27,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Clark,9,18019,55,94,1,379,95,229,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Clay,7,18021,7,28,1,63,29,27,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Clinton,4,18023,22,38,5,125,43,60,0,1,0,1,1,0,2021-10-19 05:00:00
2021-09-29,Crawford,10,18025,9,13,2,36,15,12,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Daviess,10,18027,14,17,0,60,17,29,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,De Kalb,3,18033,18,15,3,105,18,69,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Dearborn,9,18029,35,38,0,110,38,37,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Decatur,9,18031,15,12,1,100,13,72,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Delaware,6,18035,79,62,4,445,66,300,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Dubois,10,18037,19,41,4,110,45,46,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Elkhart,2,18039,60,84,2,369,86,223,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Fayette,6,18041,16,31,0,86,31,39,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Floyd,9,18043,30,46,0,205,46,129,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Fountain,4,18045,11,26,4,45,30,4,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Franklin,9,18047,4,17,1,42,18,20,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Fulton,2,18049,10,16,2,46,18,18,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Gibson,10,18051,15,39,1,125,40,70,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Grant,6,18053,38,33,7,349,40,271,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Greene,7,18055,13,31,3,107,34,60,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Hamilton,5,18057,125,148,13,1198,161,912,1,0,0,2,0,1,2021-10-19 05:00:00
2021-09-29,Hancock,5,18059,35,41,8,324,49,240,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Harrison,9,18061,30,48,8,154,56,68,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Hendricks,5,18063,85,118,10,672,128,459,1,0,0,4,0,3,2021-10-19 05:00:00
2021-09-29,Henry,6,18065,26,28,1,197,29,142,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Howard,6,18067,32,46,0,158,46,80,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Huntington,3,18069,16,22,2,81,24,41,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Jackson,8,18071,28,37,6,87,43,16,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Jasper,1,18073,33,17,10,88,27,28,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Jay,6,18075,9,7,2,36,9,18,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Jefferson,9,18077,13,7,1,42,8,21,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Jennings,9,18079,9,9,6,33,15,9,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Johnson,5,18081,67,118,10,555,128,360,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-29,Knox,10,18083,12,28,2,167,30,125,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Kosciusko,2,18085,44,45,15,211,60,107,2,0,0,2,0,0,2021-10-19 05:00:00
2021-09-29,La Porte,1,18091,65,60,4,239,64,110,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Lagrange,3,18087,12,13,0,61,13,36,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Lake,1,18089,256,295,16,1597,311,1030,0,2,0,2,2,0,2021-10-19 05:00:00
2021-09-29,Lawrence,8,18093,15,25,1,115,26,74,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Madison,6,18095,66,68,6,430,74,290,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-29,Marion,5,18097,501,599,52,3062,651,1910,0,0,0,1,0,1,2021-10-19 05:00:00
2021-09-29,Marshall,2,18099,12,23,1,73,24,37,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Martin,10,18101,4,4,0,10,4,2,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Miami,3,18103,14,19,3,60,22,24,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Monroe,8,18105,61,35,0,322,35,226,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Montgomery,4,18107,11,35,0,80,35,34,0,0,0,1,0,1,2021-10-19 05:00:00
2021-09-29,Morgan,5,18109,28,54,4,220,58,134,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Newton,1,18111,6,4,1,15,5,4,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Noble,3,18113,24,27,0,98,27,47,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Ohio,9,18115,1,4,0,7,4,2,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Orange,8,18117,15,24,3,133,27,91,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Out of State,Out of State,Out of State,348,278,35,846,313,185,0,0,0,1,0,1,2021-10-19 05:00:00
2021-09-29,Owen,7,18119,11,18,1,50,19,20,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Parke,7,18121,6,24,1,45,25,14,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Perry,10,18123,9,39,0,119,39,71,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Pike,10,18125,4,6,0,16,6,6,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Porter,1,18127,89,106,8,469,114,266,1,0,0,1,0,0,2021-10-19 05:00:00
2021-09-29,Posey,10,18129,12,23,0,94,23,59,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Pulaski,2,18131,2,7,0,17,7,8,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Putnam,7,18133,25,33,3,144,36,83,0,1,0,1,1,0,2021-10-19 05:00:00
2021-09-29,Randolph,6,18135,19,19,0,76,19,38,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Ripley,9,18137,13,13,0,57,13,31,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Rush,6,18139,9,13,1,111,14,88,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Scott,9,18143,4,5,1,18,6,8,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Shelby,5,18145,23,36,2,213,38,152,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Spencer,10,18147,11,31,0,87,31,45,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,St. Joseph,2,18141,81,119,6,551,125,345,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Starke,2,18149,23,15,0,49,15,11,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Steuben,3,18151,12,7,1,139,8,119,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Sullivan,7,18153,12,24,2,63,26,25,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Switzerland,9,18155,7,11,0,19,11,1,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Tippecanoe,4,18157,69,66,4,386,70,247,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Tipton,6,18159,5,11,2,26,13,8,0,0,0,0,0,0,2021-10-19 05:00:00
2021-09-29,Union,6,18161,1,3,2,8,5,2,0,0,0,0,0,0,2021-10-19 05:00:00
